['metadata.dataVersion', '2']
['info.participants[12].challenges.kda', 2.1666666666666665]
['info.participants[12].challenges.killAfterHiddenWithAlly', 0]
['info.participants[12].challenges.killParticipation', 0.17567567567567569]
['info.participants[12].challenges.killedChampTookFullTeamDamageSurvived', 2]
['info.participants[12].challenges.killingSprees', 1]
['info.participants[12].challenges.killsNearEnemyTurret', 0]
['info.participants[12].challenges.killsOnOtherLanesEarlyJungleAsLaner', 0]
['info.participants[12].challenges.killsOnRecentlyHealedByAramPack', 0]
['info.participants[12].challenges.killsUnderOwnTurret', 0]
['info.participants[12].challenges.killsWithHelpFromEpicMonster', 0]
['info.participants[12].challenges.knockEnemyIntoTeamAndKill', 0]
['info.participants[12].challenges.landSkillShotsEarlyGame', 9]
['info.participants[12].challenges.laneMinionsFirst10Minutes', 0]
['info.participants[12].challenges.legendaryCount', 0]
['info.participants[12].challenges.lostAnInhibitor', 0]
['info.participants[12].challenges.maxKillDeficit', 35]
['info.participants[12].challenges.mejaisFullStackInTime', 0]
['info.participants[12].challenges.moreEnemyJungleThanOpponent', 0]
['info.participants[12].challenges.multiKillOneSpell', 0]
['info.participants[12].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[12].challenges.multikills', 2]
['info.participants[12].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[12].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[12].challenges.outnumberedKills', 0]
['info.participants[12].challenges.outnumberedNexusKill', 0]
['info.participants[12].challenges.perfectDragonSoulsTaken', 0]
['info.participants[12].challenges.perfectGame', 0]
['info.participants[12].challenges.pickKillWithAlly', 10]
['info.participants[12].challenges.poroExplosions', 0]
['info.participants[12].challenges.quickCleanse', 0]
['info.participants[12].challenges.quickFirstTurret', 0]
['info.participants[12].challenges.quickSoloKills', 0]
['info.participants[12].challenges.riftHeraldTakedowns', 0]
['info.participants[12].challenges.saveAllyFromDeath', 0]
['info.participants[12].challenges.scuttleCrabKills', 0]
['info.participants[12].challenges.shortestTimeToAceFromFirstTakedown', 367.53312393500005]
['info.participants[12].challenges.skillshotsDodged', 49]
['info.participants[12].challenges.skillshotsHit', 29]
['info.participants[12].challenges.snowballsHit', 0]
['info.participants[12].challenges.soloBaronKills', 0]
['info.participants[12].challenges.soloKills', 2]
['info.participants[12].challenges.stealthWardsPlaced', 0]
['info.participants[12].challenges.survivedSingleDigitHpCount', 0]
['info.participants[12].challenges.survivedThreeImmobilizesInFight', 2]
['info.participants[12].challenges.takedownOnFirstTurret', 0]
['info.participants[12].challenges.takedowns', 13]
['info.participants[12].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[12].challenges.takedownsBeforeJungleMinionSpawn', 1]
['info.participants[12].challenges.takedownsFirstXMinutes', 11]
['info.participants[12].challenges.takedownsInAlcove', 0]
['info.participants[12].challenges.takedownsInEnemyFountain', 0]
['info.participants[12].challenges.teamBaronKills', 0]
['info.participants[12].challenges.teamDamagePercentage', 0.09457012324810338]
['info.participants[12].challenges.teamElderDragonKills', 0]
['info.participants[12].challenges.teamRiftHeraldKills', 0]
['info.participants[12].challenges.tookLargeDamageSurvived', 0]
['info.participants[12].challenges.turretPlatesTaken', 0]
['info.participants[12].challenges.turretTakedowns', 0]
['info.participants[12].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[12].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[12].challenges.twoWardsOneSweeperCount', 0]
['info.participants[12].challenges.unseenRecalls', 0]
['info.participants[12].challenges.visionScorePerMinute', 0]
['info.participants[12].challenges.voidMonsterKill', 0]
['info.participants[12].challenges.wardTakedowns', 1]
['info.participants[12].challenges.wardTakedownsBefore20M', 1]
['info.participants[12].challenges.wardsGuarded', 9]
['info.participants[12].champExperience', 17000]
['info.participants[12].champLevel', 18]
['info.participants[12].championId', 7]
['info.participants[12].championName', 'Leblanc']
['info.participants[12].championTransform', 0]
['info.participants[12].commandPings', 0]
['info.participants[12].consumablesPurchased', 7]
['info.participants[12].damageDealtToBuildings', 0]
['info.participants[12].damageDealtToEpicMonsters', 0]
['info.participants[12].damageDealtToObjectives', 0]
['info.participants[12].damageDealtToTurrets', 0]
['info.participants[12].damageSelfMitigated', 22252]
['info.participants[12].dangerPings', 0]
['info.participants[12].deaths', 6]
['info.participants[12].detectorWardsPlaced', 0]
['info.participants[12].doubleKills', 2]
['info.participants[12].dragonKills', 0]
['info.participants[12].eligibleForProgression', True]
['info.participants[12].enemyMissingPings', 0]
['info.participants[12].enemyVisionPings', 2]
['info.participants[12].firstBloodAssist', False]
['info.participants[12].firstBloodKill', True]
['info.participants[12].firstTowerAssist', False]
['info.participants[12].firstTowerKill', False]
['info.participants[12].gameEndedInEarlySurrender', False]
['info.participants[12].gameEndedInSurrender', False]
['info.participants[12].getBackPings', 0]
['info.participants[12].goldEarned', 13460]
['info.participants[12].goldSpent', 16000]
['info.participants[12].holdPings', 0]
['info.participants[12].individualPosition', 'Invalid']
['info.participants[12].inhibitorKills', 0]
['info.participants[12].inhibitorTakedowns', 0]
['info.participants[12].inhibitorsLost', 0]
['info.participants[12].item0', 224628]
['info.participants[12].item1', 223158]
['info.participants[12].item2', 447108]
['info.participants[12].item3', 224645]
['info.participants[12].item4', 223089]
['info.participants[12].item5', 223135]
['info.participants[12].item6', 3348]
['info.participants[12].itemsPurchased', 13]
['info.participants[12].killingSprees', 0]
['info.participants[12].kills', 8]
['info.participants[12].lane', 'JUNGLE']
['info.participants[12].largestCriticalStrike', 0]
['info.participants[12].largestKillingSpree', 6]
['info.participants[12].largestMultiKill', 2]
['info.participants[12].longestTimeSpentLiving', 170]
['info.participants[12].magicDamageDealt', 87054]
['info.participants[12].magicDamageDealtToChampions', 33965]
['info.participants[12].magicDamageTaken', 16791]
['info.participants[12].missions.playerScore0', 4]
['info.participants[12].missions.playerScore1', 12]
['info.participants[12].missions.playerScore2', 1470.4129638671875]
['info.participants[12].missions.playerScore3', 0.5873737335205078]
['info.participants[12].missions.playerScore4', 5.300000190734863]
['info.participants[12].missions.playerScore5', 3191.94580078125]
['info.participants[12].missions.playerScore6', 3426.921875]
['info.participants[12].missions.playerScore7', 1457.75]
['info.participants[12].missions.playerScore8', 15.886419296264648]
['info.participants[12].missions.playerScore9', 0]
['info.participants[12].missions.playerScore10', 0]
['info.participants[12].missions.playerScore11', 0]
['info.participants[12].needVisionPings', 0]
['info.participants[12].neutralMinionsKilled', 0]
['info.participants[12].nexusKills', 0]
['info.participants[12].nexusLost', 0]
['info.participants[12].nexusTakedowns', 0]
['info.participants[12].objectivesStolen', 0]
['info.participants[12].objectivesStolenAssists', 0]
['info.participants[12].onMyWayPings', 1]
['info.participants[12].participantId', 13]
['info.participants[12].pentaKills', 0]
['info.participants[12].perks.statPerks.defense', 0]
['info.participants[12].perks.statPerks.flex', 0]
['info.participants[12].perks.statPerks.offense', 0]
['info.participants[12].perks.styles[0].description', 'primaryStyle']
['info.participants[12].perks.styles[0].selections[0].perk', 0]
['info.participants[12].perks.styles[0].selections[0].var1', 0]
['info.participants[12].perks.styles[0].selections[0].var2', 0]
['info.participants[12].perks.styles[0].selections[0].var3', 0]
['info.participants[12].perks.styles[0].selections[1].perk', 0]
['info.participants[12].perks.styles[0].selections[1].var1', 0]
['info.participants[12].perks.styles[0].selections[1].var2', 0]
['info.participants[12].perks.styles[0].selections[1].var3', 0]
['info.participants[12].perks.styles[0].selections[2].perk', 0]
['info.participants[12].perks.styles[0].selections[2].var1', 0]
['info.participants[12].perks.styles[0].selections[2].var2', 0]
['info.participants[12].perks.styles[0].selections[2].var3', 0]
['info.participants[12].perks.styles[0].selections[3].perk', 0]
['info.participants[12].perks.styles[0].selections[3].var1', 0]
['info.participants[12].perks.styles[0].selections[3].var2', 0]
['info.participants[12].perks.styles[0].selections[3].var3', 0]
['info.participants[12].perks.styles[0].style', 0]
['info.participants[12].perks.styles[1].description', 'subStyle']
['info.participants[12].perks.styles[1].selections[0].perk', 0]
['info.participants[12].perks.styles[1].selections[0].var1', 0]
['info.participants[12].perks.styles[1].selections[0].var2', 0]
['info.participants[12].perks.styles[1].selections[0].var3', 0]
['info.participants[12].perks.styles[1].selections[1].perk', 0]
['info.participants[12].perks.styles[1].selections[1].var1', 0]
['info.participants[12].perks.styles[1].selections[1].var2', 0]
['info.participants[12].perks.styles[1].selections[1].var3', 0]
['info.participants[12].perks.styles[1].style', 0]
['info.participants[12].physicalDamageDealt', 30555]
['info.participants[12].physicalDamageDealtToChampions', 3406]
['info.participants[12].physicalDamageTaken', 22435]
['info.participants[12].placement', 4]
['info.participants[12].playerAugment1', 60]
['info.participants[12].playerAugment2', 242]
['info.participants[12].playerAugment3', 41]
['info.participants[12].playerAugment4', 129]
['info.participants[12].playerAugment5', 321]
['info.participants[12].playerAugment6', 0]
['info.participants[12].playerSubteamId', 5]
['info.participants[12].profileIcon', 6923]
['info.participants[12].pushPings', 0]
['info.participants[12].puuid', 'f06NVifY7sEOM8ixkSuqSEhgGpisanTYZvDAl2kQdrsx_pCmvBtI0_gwaXFiGJzA8z7t4kCNFRcGgA']
['info.participants[12].quadraKills', 0]
['info.participants[12].retreatPings', 0]
['info.participants[12].riotIdGameName', 'Demon']
['info.participants[12].riotIdTagline', 'Seoul']
['info.participants[12].role', 'NONE']
['info.participants[12].sightWardsBoughtInGame', 0]
['info.participants[12].spell1Casts', 131]
['info.participants[12].spell2Casts', 153]
['info.participants[12].spell3Casts', 73]
['info.participants[12].spell4Casts', 22]
['info.participants[12].subteamPlacement', 4]
['info.participants[12].summoner1Casts', 11]
['info.participants[12].summoner1Id', 2201]
['info.participants[12].summoner2Casts', 2]
['info.participants[12].summoner2Id', 2202]
['info.participants[12].summonerId', 'smd6cEeqpVGxgzWw3fjpXfSHbXVAb1b7Q54qzhQLxx6blnI']
['info.participants[12].summonerLevel', 1450]
['info.participants[12].summonerName', '']
['info.participants[12].teamEarlySurrendered', False]
['info.participants[12].teamId', 100]
['info.participants[12].teamPosition', '']
['info.participants[12].timeCCingOthers', 80]
['info.participants[12].timePlayed', 1470]
['info.participants[12].totalAllyJungleMinionsKilled', 0]
['info.participants[12].totalDamageDealt', 118546]
['info.participants[12].totalDamageDealtToChampions', 38303]
['info.participants[12].totalDamageShieldedOnTeammates', 0]
['info.participants[12].totalDamageTaken', 41123]
['info.participants[12].totalEnemyJungleMinionsKilled', 0]
['info.participants[12].totalHeal', 17493]
['info.participants[12].totalHealsOnTeammates', 0]
['info.participants[12].totalMinionsKilled', 1]
['info.participants[12].totalTimeCCDealt', 190]
['info.participants[12].totalTimeSpentDead', 2591]
['info.participants[12].totalUnitsHealed', 1]
['info.participants[12].tripleKills', 0]
['info.participants[12].trueDamageDealt', 936]
['info.participants[12].trueDamageDealtToChampions', 930]
['info.participants[12].trueDamageTaken', 1895]
['info.participants[12].turretKills', 0]
['info.participants[12].turretTakedowns', 0]
['info.participants[12].turretsLost', 0]
['info.participants[12].unrealKills', 0]
['info.participants[12].visionClearedPings', 0]
['info.participants[12].visionScore', 0]
['info.participants[12].visionWardsBoughtInGame', 0]
['info.participants[12].wardsKilled', 0]
['info.participants[12].wardsPlaced', 0]
['info.participants[12].win', True]
['info.participants[13].PlayerScore0', 4]
['info.participants[13].PlayerScore1', 12]
['info.participants[13].PlayerScore10', 0]
['info.participants[13].PlayerScore11', 0]
['info.participants[13].PlayerScore2', 1470.4129638671875]
['info.participants[13].PlayerScore3', 0.5873737335205078]
['info.participants[13].PlayerScore4', 3.6500000953674316]
['info.participants[13].PlayerScore5', 2196.33203125]
['info.participants[13].PlayerScore6', 3220.7763671875]
['info.participants[13].PlayerScore7', 820.5833740234375]
['info.participants[13].PlayerScore8', 4.476052284240723]
['info.participants[13].PlayerScore9', 0]
['info.participants[13].allInPings', 0]
['info.participants[13].assistMePings', 0]
['info.participants[13].assists', 6]
['info.participants[13].baronKills', 0]
['info.participants[13].basicPings', 0]
['info.participants[13].challenges.12AssistStreakCount', 0]
['info.participants[13].challenges.HealFromMapSources', 5324.022232055664]
['info.participants[13].challenges.InfernalScalePickup', 0]
['info.participants[13].challenges.SWARM_DefeatAatrox', 0]
['info.participants[13].challenges.SWARM_DefeatBriar', 0]
['info.participants[13].challenges.SWARM_DefeatMiniBosses', 0]
['info.participants[13].challenges.SWARM_EvolveWeapon', 0]
['info.participants[13].challenges.SWARM_Have3Passives', 0]
['info.participants[13].challenges.SWARM_KillEnemy', 0]
['info.participants[13].challenges.SWARM_PickupGold', 0]
['info.participants[13].challenges.SWARM_ReachLevel50', 0]
['info.participants[13].challenges.SWARM_Survive15Min', 0]
['info.participants[13].challenges.SWARM_WinWith5EvolvedWeapons', 0]
['info.participants[13].challenges.abilityUses', 241]
['info.participants[13].challenges.acesBefore15Minutes', 2]
['info.participants[13].challenges.alliedJungleMonsterKills', 0]
['info.participants[13].challenges.baronTakedowns', 0]
['info.participants[13].challenges.blastConeOppositeOpponentCount', 0]
['info.participants[13].challenges.bountyGold', 0]
['info.participants[13].challenges.buffsStolen', 0]
['info.participants[13].challenges.completeSupportQuestInTime', 0]
['info.participants[13].challenges.controlWardsPlaced', 0]
['info.participants[13].challenges.damagePerMinute', 991.6064040328324]
['info.participants[13].challenges.damageTakenOnTeamPercentage', 0.11055729492854972]
['info.participants[13].challenges.dancedWithRiftHerald', 0]
['info.participants[13].challenges.deathsByEnemyChamps', 7]
['info.participants[13].challenges.dodgeSkillShotsSmallWindow', 3]
['info.participants[13].challenges.doubleAces', 0]
['info.participants[13].challenges.dragonTakedowns', 0]
['info.participants[13].challenges.effectiveHealAndShielding', 40.6806640625]
['info.participants[13].challenges.elderDragonKillsWithOpposingSoul', 0]
['info.participants[13].challenges.elderDragonMultikills', 0]
['info.participants[13].challenges.enemyChampionImmobilizations', 38]
['info.participants[13].challenges.enemyJungleMonsterKills', 0]
['info.participants[13].challenges.epicMonsterKillsNearEnemyJungler', 0]
['info.participants[13].challenges.epicMonsterKillsWithin30SecondsOfSpawn', 0]
['info.participants[13].challenges.epicMonsterSteals', 0]
['info.participants[13].challenges.epicMonsterStolenWithoutSmite', 0]
['info.participants[13].challenges.firstTurretKilled', 0]
['info.participants[13].challenges.fistBumpParticipation', 0]
['info.participants[13].challenges.flawlessAces', 1]
['info.participants[13].challenges.fullTeamTakedown', 0]
['info.participants[13].challenges.gameLength', 1594.744587047]
['info.participants[13].challenges.getTakedownsInAllLanesEarlyJungleAsLaner', 0]
['info.participants[13].challenges.goldPerMinute', 506.9401122702628]
['info.participants[13].challenges.hadOpenNexus', 0]
['info.participants[13].challenges.immobilizeAndKillWithAlly', 10]
['info.participants[13].challenges.initialBuffCount', 0]
['info.participants[13].challenges.initialCrabCount', 0]
['info.participants[13].challenges.jungleCsBefore10Minutes', 0]
['info.participants[13].challenges.junglerTakedownsNearDamagedEpicMonster', 0]
['info.participants[13].challenges.kTurretsDestroyedBeforePlatesFall', 0]
['info.participants[13].challenges.kda', 1.5714285714285714]
['info.participants[13].challenges.killAfterHiddenWithAlly', 0]
['info.participants[13].challenges.killParticipation', 0.14864864864864866]
['info.participants[13].challenges.killedChampTookFullTeamDamageSurvived', 0]
['info.participants[13].challenges.killingSprees', 1]
['info.participants[13].challenges.killsNearEnemyTurret', 0]
['info.participants[13].challenges.killsOnOtherLanesEarlyJungleAsLaner', 0]
['info.participants[13].challenges.killsOnRecentlyHealedByAramPack', 0]
['info.participants[13].challenges.killsUnderOwnTurret', 0]
['info.participants[13].challenges.killsWithHelpFromEpicMonster', 0]
['info.participants[13].challenges.knockEnemyIntoTeamAndKill', 0]
['info.participants[13].challenges.landSkillShotsEarlyGame', 6]
['info.participants[13].challenges.laneMinionsFirst10Minutes', 0]
['info.participants[13].challenges.legendaryCount', 0]
['info.participants[13].challenges.lostAnInhibitor', 0]
['info.participants[13].challenges.maxKillDeficit', 35]
['info.participants[13].challenges.mejaisFullStackInTime', 0]
['info.participants[13].challenges.moreEnemyJungleThanOpponent', 0]
['info.participants[13].challenges.multiKillOneSpell', 0]
['info.participants[13].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[13].challenges.multikills', 2]
['info.participants[13].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[13].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[13].challenges.outnumberedKills', 0]
['info.participants[13].challenges.outnumberedNexusKill', 0]
['info.participants[13].challenges.perfectDragonSoulsTaken', 0]
['info.participants[13].challenges.perfectGame', 0]
['info.participants[13].challenges.pickKillWithAlly', 10]
['info.participants[13].challenges.poroExplosions', 0]
['info.participants[13].challenges.quickCleanse', 0]
['info.participants[13].challenges.quickFirstTurret', 0]
['info.participants[13].challenges.quickSoloKills', 0]
['info.participants[13].challenges.riftHeraldTakedowns', 0]
['info.participants[13].challenges.saveAllyFromDeath', 0]
['info.participants[13].challenges.scuttleCrabKills', 0]
['info.participants[13].challenges.shortestTimeToAceFromFirstTakedown', 367.53312393500005]
['info.participants[13].challenges.skillshotsDodged', 89]
['info.participants[13].challenges.skillshotsHit', 27]
['info.participants[13].challenges.snowballsHit', 0]
['info.participants[13].challenges.soloBaronKills', 0]
['info.participants[13].challenges.soloKills', 0]
['info.participants[13].challenges.stealthWardsPlaced', 0]
['info.participants[13].challenges.survivedSingleDigitHpCount', 0]
['info.participants[13].challenges.survivedThreeImmobilizesInFight', 7]
['info.participants[13].challenges.takedownOnFirstTurret', 0]
['info.participants[13].challenges.takedowns', 11]
['info.participants[13].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[13].challenges.takedownsBeforeJungleMinionSpawn', 0]
['info.participants[13].challenges.takedownsFirstXMinutes', 9]
['info.participants[13].challenges.takedownsInAlcove', 0]
['info.participants[13].challenges.takedownsInEnemyFountain', 0]
['info.participants[13].challenges.teamBaronKills', 0]
['info.participants[13].challenges.teamDamagePercentage', 0.06507234115227166]
['info.participants[13].challenges.teamElderDragonKills', 0]
['info.participants[13].challenges.teamRiftHeraldKills', 0]
['info.participants[13].challenges.tookLargeDamageSurvived', 0]
['info.participants[13].challenges.turretPlatesTaken', 0]
['info.participants[13].challenges.turretTakedowns', 0]
['info.participants[13].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[13].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[13].challenges.twoWardsOneSweeperCount', 0]
['info.participants[13].challenges.unseenRecalls', 0]
['info.participants[13].challenges.visionScorePerMinute', 0]
['info.participants[13].challenges.voidMonsterKill', 0]
['info.participants[13].challenges.wardTakedowns', 0]
['info.participants[13].challenges.wardTakedownsBefore20M', 0]
['info.participants[13].challenges.wardsGuarded', 8]
['info.participants[13].champExperience', 17000]
['info.participants[13].champLevel', 18]
['info.participants[13].championId', 234]
['info.participants[13].championName', 'Viego']
['info.participants[13].championTransform', 0]
['info.participants[13].commandPings', 1]
['info.participants[13].consumablesPurchased', 8]
['info.participants[13].damageDealtToBuildings', 0]
['info.participants[13].damageDealtToEpicMonsters', 0]
['info.participants[13].damageDealtToObjectives', 0]
['info.participants[13].damageDealtToTurrets', 0]
['info.participants[13].damageSelfMitigated', 44248]
['info.participants[13].dangerPings', 0]
['info.participants[13].deaths', 7]
['info.participants[13].detectorWardsPlaced', 0]
['info.participants[13].doubleKills', 2]
['info.participants[13].dragonKills', 0]
['info.participants[13].eligibleForProgression', True]
['info.participants[13].enemyMissingPings', 0]
['info.participants[13].enemyVisionPings', 0]
['info.participants[13].firstBloodAssist', False]
['info.participants[13].firstBloodKill', False]
['info.participants[13].firstTowerAssist', False]
['info.participants[13].firstTowerKill', False]
['info.participants[13].gameEndedInEarlySurrender', False]
['info.participants[13].gameEndedInSurrender', False]
['info.participants[13].getBackPings', 0]
['info.participants[13].goldEarned', 13474]
['info.participants[13].goldSpent', 13500]
['info.participants[13].holdPings', 0]
['info.participants[13].individualPosition', 'Invalid']
['info.participants[13].inhibitorKills', 0]
['info.participants[13].inhibitorTakedowns', 0]
['info.participants[13].inhibitorsLost', 0]
['info.participants[13].item0', 222504]
['info.participants[13].item1', 223111]
['info.participants[13].item2', 443055]
['info.participants[13].item3', 223053]
['info.participants[13].item4', 223078]
['info.participants[13].item5', 447114]
['info.participants[13].item6', 3348]
['info.participants[13].itemsPurchased', 13]
['info.participants[13].killingSprees', 0]
['info.participants[13].kills', 5]
['info.participants[13].lane', 'JUNGLE']
['info.participants[13].largestCriticalStrike', 472]
['info.participants[13].largestKillingSpree', 3]
['info.participants[13].largestMultiKill', 2]
['info.participants[13].longestTimeSpentLiving', 177]
['info.participants[13].magicDamageDealt', 14710]
['info.participants[13].magicDamageDealtToChampions', 7739]
['info.participants[13].magicDamageTaken', 10794]
['info.participants[13].missions.playerScore0', 4]
['info.participants[13].missions.playerScore1', 12]
['info.participants[13].missions.playerScore2', 1470.4129638671875]
['info.participants[13].missions.playerScore3', 0.5873737335205078]
['info.participants[13].missions.playerScore4', 3.6500000953674316]
['info.participants[13].missions.playerScore5', 2196.33203125]
['info.participants[13].missions.playerScore6', 3220.7763671875]
['info.participants[13].missions.playerScore7', 820.5833740234375]
['info.participants[13].missions.playerScore8', 4.476052284240723]
['info.participants[13].missions.playerScore9', 0]
['info.participants[13].missions.playerScore10', 0]
['info.participants[13].missions.playerScore11', 0]
['info.participants[13].needVisionPings', 0]
['info.participants[13].neutralMinionsKilled', 0]
['info.participants[13].nexusKills', 0]
['info.participants[13].nexusLost', 0]
['info.participants[13].nexusTakedowns', 0]
['info.participants[13].objectivesStolen', 0]
['info.participants[13].objectivesStolenAssists', 0]
['info.participants[13].onMyWayPings', 0]
['info.participants[13].participantId', 14]
['info.participants[13].pentaKills', 0]
['info.participants[13].perks.statPerks.defense', 0]
['info.participants[13].perks.statPerks.flex', 0]
['info.participants[13].perks.statPerks.offense', 0]
['info.participants[13].perks.styles[0].description', 'primaryStyle']
['info.participants[13].perks.styles[0].selections[0].perk', 0]
['info.participants[13].perks.styles[0].selections[0].var1', 0]
['info.participants[13].perks.styles[0].selections[0].var2', 0]
['info.participants[13].perks.styles[0].selections[0].var3', 0]
['info.participants[13].perks.styles[0].selections[1].perk', 0]
['info.participants[13].perks.styles[0].selections[1].var1', 0]
['info.participants[13].perks.styles[0].selections[1].var2', 0]
['info.participants[13].perks.styles[0].selections[1].var3', 0]
['info.participants[13].perks.styles[0].selections[2].perk', 0]
['info.participants[13].perks.styles[0].selections[2].var1', 0]
['info.participants[13].perks.styles[0].selections[2].var2', 0]
['info.participants[13].perks.styles[0].selections[2].var3', 0]
['info.participants[13].perks.styles[0].selections[3].perk', 0]
['info.participants[13].perks.styles[0].selections[3].var1', 0]
['info.participants[13].perks.styles[0].selections[3].var2', 0]
['info.participants[13].perks.styles[0].selections[3].var3', 0]
['info.participants[13].perks.styles[0].style', 0]
['info.participants[13].perks.styles[1].description', 'subStyle']
['info.participants[13].perks.styles[1].selections[0].perk', 0]
['info.participants[13].perks.styles[1].selections[0].var1', 0]
['info.participants[13].perks.styles[1].selections[0].var2', 0]
['info.participants[13].perks.styles[1].selections[0].var3', 0]
['info.participants[13].perks.styles[1].selections[1].perk', 0]
['info.participants[13].perks.styles[1].selections[1].var1', 0]
['info.participants[13].perks.styles[1].selections[1].var2', 0]
['info.participants[13].perks.styles[1].selections[1].var3', 0]
['info.participants[13].perks.styles[1].style', 0]
['info.participants[13].physicalDamageDealt', 73232]
['info.participants[13].physicalDamageDealtToChampions', 18577]
['info.participants[13].physicalDamageTaken', 23281]
['info.participants[13].placement', 4]
['info.participants[13].playerAugment1', 7]
['info.participants[13].playerAugment2', 242]
['info.participants[13].playerAugment3', 224]
['info.participants[13].playerAugment4', 150]
['info.participants[13].playerAugment5', 82]
['info.participants[13].playerAugment6', 0]
['info.participants[13].playerSubteamId', 5]
['info.participants[13].profileIcon', 5978]
['info.participants[13].pushPings', 0]
['info.participants[13].puuid', 'AsuL9skTTm5m07BUR7tOjNW9B0EiVfDeaSMpqzwPiTpSVLA5IDvtqG5jskyaf-FAqScDOTm8qcQdGQ']
['info.participants[13].quadraKills', 0]
['info.participants[13].retreatPings', 0]
['info.participants[13].riotIdGameName', 'Gnar Bones']
['info.participants[13].riotIdTagline', 'NA1']
['info.participants[13].role', 'NONE']
['info.participants[13].sightWardsBoughtInGame', 0]
['info.participants[13].spell1Casts', 91]
['info.participants[13].spell2Casts', 93]
['info.participants[13].spell3Casts', 41]
['info.participants[13].spell4Casts', 16]
['info.participants[13].subteamPlacement', 4]
['info.participants[13].summoner1Casts', 2]
['info.participants[13].summoner1Id', 2201]
['info.participants[13].summoner2Casts', 4]
['info.participants[13].summoner2Id', 2202]
['info.participants[13].summonerId', 'ZJ4r9Y_K3O2E7B-iZ0Y24zvoPqXPEAiaCFodlQYC1r96R8o']
['info.participants[13].summonerLevel', 514]
['info.participants[13].summonerName', '']
['info.participants[13].teamEarlySurrendered', False]
['info.participants[13].teamId', 100]
['info.participants[13].teamPosition', '']
['info.participants[13].timeCCingOthers', 31]
['info.participants[13].timePlayed', 1470]
['info.participants[13].totalAllyJungleMinionsKilled', 0]
['info.participants[13].totalDamageDealt', 87982]
['info.participants[13].totalDamageDealtToChampions', 26355]
['info.participants[13].totalDamageShieldedOnTeammates', 0]
['info.participants[13].totalDamageTaken', 38649]
['info.participants[13].totalEnemyJungleMinionsKilled', 0]
['info.participants[13].totalHeal', 9847]
['info.participants[13].totalHealsOnTeammates', 40]
['info.participants[13].totalMinionsKilled', 0]
['info.participants[13].totalTimeCCDealt', 53]
['info.participants[13].totalTimeSpentDead', 1220]
['info.participants[13].totalUnitsHealed', 2]
['info.participants[13].tripleKills', 0]
['info.participants[13].trueDamageDealt', 39]
['info.participants[13].trueDamageDealtToChampions', 39]
['info.participants[13].trueDamageTaken', 4572]
['info.participants[13].turretKills', 0]
['info.participants[13].turretTakedowns', 0]
['info.participants[13].turretsLost', 0]
['info.participants[13].unrealKills', 0]
['info.participants[13].visionClearedPings', 0]
['info.participants[13].visionScore', 0]
['info.participants[13].visionWardsBoughtInGame', 0]
['info.participants[13].wardsKilled', 0]
['info.participants[13].wardsPlaced', 0]
['info.participants[13].win', True]
['info.participants[14].PlayerScore0', 2]
['info.participants[14].PlayerScore1', 13]
['info.participants[14].PlayerScore10', 0]
['info.participants[14].PlayerScore11', 0]
['info.participants[14].PlayerScore2', 1589.533203125]
['info.participants[14].PlayerScore3', 0.5752314925193787]
['info.participants[14].PlayerScore4', 5.100000381469727]
['info.participants[14].PlayerScore5', 2813.4462890625]
['info.participants[14].PlayerScore6', 3946.00439453125]
['info.participants[14].PlayerScore7', 875.0000610351562]
['info.participants[14].PlayerScore8', 26.788511276245117]
['info.participants[14].PlayerScore9', 0]
['info.participants[14].allInPings', 0]
['info.participants[14].assistMePings', 0]
['info.participants[14].assists', 9]
['info.participants[14].baronKills', 0]
['info.participants[14].basicPings', 0]
['info.participants[14].challenges.12AssistStreakCount', 0]
['info.participants[14].challenges.HealFromMapSources', 16277.25357055664]
['info.participants[14].challenges.InfernalScalePickup', 0]
['info.participants[14].challenges.SWARM_DefeatAatrox', 0]
['info.participants[14].challenges.SWARM_DefeatBriar', 0]
['info.participants[14].challenges.SWARM_DefeatMiniBosses', 0]
['info.participants[14].challenges.SWARM_EvolveWeapon', 0]
['info.participants[14].challenges.SWARM_Have3Passives', 0]
['info.participants[14].challenges.SWARM_KillEnemy', 0]
['info.participants[14].challenges.SWARM_PickupGold', 0]
['info.participants[14].challenges.SWARM_ReachLevel50', 0]
['info.participants[14].challenges.SWARM_Survive15Min', 0]
['info.participants[14].challenges.SWARM_WinWith5EvolvedWeapons', 0]
['info.participants[14].challenges.abilityUses', 200]
['info.participants[14].challenges.acesBefore15Minutes', 1]
['info.participants[14].challenges.alliedJungleMonsterKills', 0]
['info.participants[14].challenges.baronTakedowns', 0]
